timestamp,event,info
2026-02-28T11:51:29.176601,tab_focus,https://www.google.com/search?q=could+you+translate+terminal+instructions+to+command+prompt+instructions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0MTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpmAsnXCN5UBx17opt8eaTXyCfNeKGeJOJfUwi1MTUzwST1daiRLNBoQ0B6uczm6CPpE9MgkRBvAPuob4mewNkDkyJPOM4cUXCgTF3s6r8ePzSE49wWrN49hZO6o_W8OU5vZLEjpGBg_Hqzsox3WGwOApedjqloS2Uk0tumYhxMQS6X5e7CmdvlbFfLbas18Oj8ZlWFg&ved=2ahUKEwiqzITFzfySAxUVOFkFHZVDJ0kQ0NsOegQIAxAB&aep=10&ntc=1&mstk=AUtExfDoRDb10w8BtWhmR85aazNc4K_tJSsW15EoxyN7JUKwpjFwgbpyvhZ2MZbGjwebB_dUAtJJ3I0WBwspTpmI64BgWF7kZ5c4sL_n6avnIkK-lMrm4YmstFM5XkOkeV-elxeG7aNIDPjzMf6nWZ4fXFllsWwMZ6IemAizybWJkYHM2sEpTxHqS7qXvIBEX-ArHhrXiYEFktt-GbcMlzcA5pcTwJNbPQTN8DE5n-c_SLvvHKZOcDtgEzsxL5jdVxBJSOCZd8mdimFHJ8ZBNXAqvggCp91h1KOoX-sX7CabXbV1mPz1qCpEmnlOemkRVrDiukurE4-M262AHA&csuir=1&mtid=oRijacrkB_uz5NoPz6rtqAw&udm=50
2026-02-28T11:51:31.974843,tab_focus,https://www.google.com/search?q=could+you+translate+terminal+instructions+to+command+prompt+instructions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0MTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpmAsnXCN5UBx17opt8eaTXyCfNeKGeJOJfUwi1MTUzwST1daiRLNBoQ0B6uczm6CPpE9MgkRBvAPuob4mewNkDkyJPOM4cUXCgTF3s6r8ePzSE49wWrN49hZO6o_W8OU5vZLEjpGBg_Hqzsox3WGwOApedjqloS2Uk0tumYhxMQS6X5e7CmdvlbFfLbas18Oj8ZlWFg&ved=2ahUKEwiqzITFzfySAxUVOFkFHZVDJ0kQ0NsOegQIAxAB&aep=10&ntc=1&mstk=AUtExfCi4-9dprnSakC7RmWweMOEi8HtuvC6j6E8nxADk7sBDC2W0IpbxUl-W6q_hg2NpMSwH25Knsjzp9Ag1OL89ad4Z-1gIW4YY0jNAFEarieUM46aqHZRHOqczNfcJyit9SaYuiHqHelONvl7aQWqqyNmwxSSJqZr-T7K7vZozvRnVN95Lbbh-kY8ULJAmwcKA1ZI56mszBA5uNnQvMmK4s9YTKi2hCeoZEYVCuxHtf6gibIR89cvou7LI8xMvBlIejMjfH2ESYmoc6xaYBRiOvlUw0XzhI32mvrpfW9PQuDonDqqnnT2nowmfv3hvg1R8PhViUXXed1tZg&csuir=1&mtid=oRijacrkB_uz5NoPz6rtqAw&udm=50
2026-02-28T11:52:06.830707,tab_focus,https://www.google.com/search?q=could+you+translate+terminal+instructions+to+command+prompt+instructions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0MTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpmAsnXCN5UBx17opt8eaTXyCfNeKGeJOJfUwi1MTUzwST1daiRLNBoQ0B6uczm6CPpE9MgkRBvAPuob4mewNkDkyJPOM4cUXCgTF3s6r8ePzSE49wWrN49hZO6o_W8OU5vZLEjpGBg_Hqzsox3WGwOApedjqloS2Uk0tumYhxMQS6X5e7CmdvlbFfLbas18Oj8ZlWFg&ved=2ahUKEwiqzITFzfySAxUVOFkFHZVDJ0kQ0NsOegQIAxAB&aep=10&ntc=1&mstk=AUtExfCi4-9dprnSakC7RmWweMOEi8HtuvC6j6E8nxADk7sBDC2W0IpbxUl-W6q_hg2NpMSwH25Knsjzp9Ag1OL89ad4Z-1gIW4YY0jNAFEarieUM46aqHZRHOqczNfcJyit9SaYuiHqHelONvl7aQWqqyNmwxSSJqZr-T7K7vZozvRnVN95Lbbh-kY8ULJAmwcKA1ZI56mszBA5uNnQvMmK4s9YTKi2hCeoZEYVCuxHtf6gibIR89cvou7LI8xMvBlIejMjfH2ESYmoc6xaYBRiOvlUw0XzhI32mvrpfW9PQuDonDqqnnT2nowmfv3hvg1R8PhViUXXed1tZg&csuir=1&mtid=oRijacrkB_uz5NoPz6rtqAw&udm=50
2026-02-28T11:52:11.169263,tab_focus,https://www.google.com/search?q=could+you+translate+terminal+instructions+to+command+prompt+instructions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0MTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpmAsnXCN5UBx17opt8eaTXyCfNeKGeJOJfUwi1MTUzwST1daiRLNBoQ0B6uczm6CPpE9MgkRBvAPuob4mewNkDkyJPOM4cUXCgTF3s6r8ePzSE49wWrN49hZO6o_W8OU5vZLEjpGBg_Hqzsox3WGwOApedjqloS2Uk0tumYhxMQS6X5e7CmdvlbFfLbas18Oj8ZlWFg&ved=2ahUKEwiqzITFzfySAxUVOFkFHZVDJ0kQ0NsOegQIAxAB&aep=10&ntc=1&mstk=AUtExfDey_BhcBRopOIyuOfNCelQgP3SY9LhFUtDCyw--zwuSPhHksVi79WQJfKkI0RG95cLK4lz-k-WcIG921AfMY8HacvNUEZjsmrLughFbwIxa3Y3AVgdAePr_2rJy13J0SCRnk9R702wEfZ6tqFbY6kwOz4wbeCIpvX6AepbT-z5HUhE89LnNwOouYqQJvzEBcG3frHby861mgRQqi94VUPZozbgnjR4RQqJLYOf58RNkIGHHr-N4bqDkx4llDrObzGT4Yi123BlfBqzH1IN2A3BP3gvMHUsMyMKw4ZRxi5pt5jGGZA6PAwDbTe-TuthWT1hnEeR-VTtiw&csuir=1&mtid=oRijacrkB_uz5NoPz6rtqAw&udm=50
2026-02-28T11:52:50.119003,tab_focus,https://www.google.com/search?q=could+you+translate+terminal+instructions+to+command+prompt+instructions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0MTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpmAsnXCN5UBx17opt8eaTXyCfNeKGeJOJfUwi1MTUzwST1daiRLNBoQ0B6uczm6CPpE9MgkRBvAPuob4mewNkDkyJPOM4cUXCgTF3s6r8ePzSE49wWrN49hZO6o_W8OU5vZLEjpGBg_Hqzsox3WGwOApedjqloS2Uk0tumYhxMQS6X5e7CmdvlbFfLbas18Oj8ZlWFg&ved=2ahUKEwiqzITFzfySAxUVOFkFHZVDJ0kQ0NsOegQIAxAB&aep=10&ntc=1&mstk=AUtExfDey_BhcBRopOIyuOfNCelQgP3SY9LhFUtDCyw--zwuSPhHksVi79WQJfKkI0RG95cLK4lz-k-WcIG921AfMY8HacvNUEZjsmrLughFbwIxa3Y3AVgdAePr_2rJy13J0SCRnk9R702wEfZ6tqFbY6kwOz4wbeCIpvX6AepbT-z5HUhE89LnNwOouYqQJvzEBcG3frHby861mgRQqi94VUPZozbgnjR4RQqJLYOf58RNkIGHHr-N4bqDkx4llDrObzGT4Yi123BlfBqzH1IN2A3BP3gvMHUsMyMKw4ZRxi5pt5jGGZA6PAwDbTe-TuthWT1hnEeR-VTtiw&csuir=1&mtid=oRijacrkB_uz5NoPz6rtqAw&udm=50
2026-02-28T11:52:55.231508,tab_focus,https://www.google.com/search?q=could+you+translate+terminal+instructions+to+command+prompt+instructions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0MTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpmAsnXCN5UBx17opt8eaTXyCfNeKGeJOJfUwi1MTUzwST1daiRLNBoQ0B6uczm6CPpE9MgkRBvAPuob4mewNkDkyJPOM4cUXCgTF3s6r8ePzSE49wWrN49hZO6o_W8OU5vZLEjpGBg_Hqzsox3WGwOApedjqloS2Uk0tumYhxMQS6X5e7CmdvlbFfLbas18Oj8ZlWFg&ved=2ahUKEwiqzITFzfySAxUVOFkFHZVDJ0kQ0NsOegQIAxAB&aep=10&ntc=1&mstk=AUtExfCEaodGKQSJJJv2nvxkFFQTbLR9-KVsu2wzlp-xuOz4YrAKFXmmssWhdc_ywyznX8JiDwFFUq0iWBKFIdkK4GAz7r8AsdZcrhnoxQeKOHD2n64ZXk9q5VSpCJfV54aDRl-Ae0wYM4RlMOY2LQ7Q6Fuq3AiuimHEcbScbIeykeSx8MHfFCIQuEUsr5QY9CUrEfaru6c4kwqqzjeMub4fzI2PnKQtJIwfAMXUlYGJphSUJcI7S8e0dukbBlznXFs_OrZKaNAt9-mr-DjRlWLRZXtigpb3kTZ9bYCJODNhvD8QlzYN-VWo3k_w1v4Ha5Tqlw6UbZkBIlg9YQ&csuir=1&mtid=oRijacrkB_uz5NoPz6rtqAw&udm=50
2026-02-28T11:53:36.690056,tab_focus,https://www.google.com/search?q=could+you+translate+terminal+instructions+to+command+prompt+instructions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0MTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpmAsnXCN5UBx17opt8eaTXyCfNeKGeJOJfUwi1MTUzwST1daiRLNBoQ0B6uczm6CPpE9MgkRBvAPuob4mewNkDkyJPOM4cUXCgTF3s6r8ePzSE49wWrN49hZO6o_W8OU5vZLEjpGBg_Hqzsox3WGwOApedjqloS2Uk0tumYhxMQS6X5e7CmdvlbFfLbas18Oj8ZlWFg&ved=2ahUKEwiqzITFzfySAxUVOFkFHZVDJ0kQ0NsOegQIAxAB&aep=10&ntc=1&mstk=AUtExfCEaodGKQSJJJv2nvxkFFQTbLR9-KVsu2wzlp-xuOz4YrAKFXmmssWhdc_ywyznX8JiDwFFUq0iWBKFIdkK4GAz7r8AsdZcrhnoxQeKOHD2n64ZXk9q5VSpCJfV54aDRl-Ae0wYM4RlMOY2LQ7Q6Fuq3AiuimHEcbScbIeykeSx8MHfFCIQuEUsr5QY9CUrEfaru6c4kwqqzjeMub4fzI2PnKQtJIwfAMXUlYGJphSUJcI7S8e0dukbBlznXFs_OrZKaNAt9-mr-DjRlWLRZXtigpb3kTZ9bYCJODNhvD8QlzYN-VWo3k_w1v4Ha5Tqlw6UbZkBIlg9YQ&csuir=1&mtid=oRijacrkB_uz5NoPz6rtqAw&udm=50
2026-02-28T11:53:41.246629,tab_focus,https://www.google.com/search?q=could+you+translate+terminal+instructions+to+command+prompt+instructions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0MTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpmAsnXCN5UBx17opt8eaTXyCfNeKGeJOJfUwi1MTUzwST1daiRLNBoQ0B6uczm6CPpE9MgkRBvAPuob4mewNkDkyJPOM4cUXCgTF3s6r8ePzSE49wWrN49hZO6o_W8OU5vZLEjpGBg_Hqzsox3WGwOApedjqloS2Uk0tumYhxMQS6X5e7CmdvlbFfLbas18Oj8ZlWFg&ved=2ahUKEwiqzITFzfySAxUVOFkFHZVDJ0kQ0NsOegQIAxAB&aep=10&ntc=1&mstk=AUtExfCGCUkzD1YuRNJ8ihFakEiS_p3eMPJJgUgS9ZueMp3oY3iYPSMjrY1gHwqGpcJOOAUuZyA-b7qcEorE-skx9OWcGslTfFhgqG5Gvc92VEVvmp8gr8lZzxDVWQ5e7Url2dmO326jLENS6uhmCof9qTpnyIwRkcRoni4ZTvUdHYXBw9aINpSloo3pajRR_UYWApGDijjxDsWOjvG_-x_u8Z_PrPdjDDh_7KhtGWBJSbfNUnF68xedFtXwwKWa0nhmTGTl_iSAFkgx0fxsj6eQwayS5o1kayELWWc-ZbkHISloMvOpYcn8NOTKgWGbehY1Msc8O2thvepkpA&csuir=1&mtid=oRijacrkB_uz5NoPz6rtqAw&udm=50
2026-02-28T11:54:39.670173,tab_focus,https://www.google.com/search?q=could+you+translate+terminal+instructions+to+command+prompt+instructions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0MTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpmAsnXCN5UBx17opt8eaTXyCfNeKGeJOJfUwi1MTUzwST1daiRLNBoQ0B6uczm6CPpE9MgkRBvAPuob4mewNkDkyJPOM4cUXCgTF3s6r8ePzSE49wWrN49hZO6o_W8OU5vZLEjpGBg_Hqzsox3WGwOApedjqloS2Uk0tumYhxMQS6X5e7CmdvlbFfLbas18Oj8ZlWFg&ved=2ahUKEwiqzITFzfySAxUVOFkFHZVDJ0kQ0NsOegQIAxAB&aep=10&ntc=1&mstk=AUtExfCGCUkzD1YuRNJ8ihFakEiS_p3eMPJJgUgS9ZueMp3oY3iYPSMjrY1gHwqGpcJOOAUuZyA-b7qcEorE-skx9OWcGslTfFhgqG5Gvc92VEVvmp8gr8lZzxDVWQ5e7Url2dmO326jLENS6uhmCof9qTpnyIwRkcRoni4ZTvUdHYXBw9aINpSloo3pajRR_UYWApGDijjxDsWOjvG_-x_u8Z_PrPdjDDh_7KhtGWBJSbfNUnF68xedFtXwwKWa0nhmTGTl_iSAFkgx0fxsj6eQwayS5o1kayELWWc-ZbkHISloMvOpYcn8NOTKgWGbehY1Msc8O2thvepkpA&csuir=1&mtid=oRijacrkB_uz5NoPz6rtqAw&udm=50
2026-02-28T11:54:43.245873,tab_focus,https://www.google.com/search?q=could+you+translate+terminal+instructions+to+command+prompt+instructions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0MTg2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpmAsnXCN5UBx17opt8eaTXyCfNeKGeJOJfUwi1MTUzwST1daiRLNBoQ0B6uczm6CPpE9MgkRBvAPuob4mewNkDkyJPOM4cUXCgTF3s6r8ePzSE49wWrN49hZO6o_W8OU5vZLEjpGBg_Hqzsox3WGwOApedjqloS2Uk0tumYhxMQS6X5e7CmdvlbFfLbas18Oj8ZlWFg&ved=2ahUKEwiqzITFzfySAxUVOFkFHZVDJ0kQ0NsOegQIAxAB&aep=10&ntc=1&mstk=AUtExfBnXBxkBlYeq63WL2ksZlPyYfH_7PYyTT69SuCODcFbYCBqq0DUrzvd0Jj6FrLPVkoaCi7vtHsf7XaLNqqcOE7xp9pPBANeHISQmOszAeJ6nz49W12O_raW7fmtsjUDa57vRHrvUhd3jWRvg15wNqeA9HlCEroNtA1lMZRcxBZKRY0tlUQZdEFAmRJIVG_-Lzi14GhNLaZOqYOAR3pgmC2a72_Of7NXIK_jSHgLKO503Trj978LHgfwminbA8HdwSRxFCbjPejKYDtY41iqtvDO64IhFbk5NMCz71025TwVs9i5OPSD2TrhK3rR17wjRXxn-jXnZFZKIQ&csuir=1&mtid=oRijacrkB_uz5NoPz6rtqAw&udm=50
